Sex = Female,Sex = Male,Age_Cat = Less than 25,Age_Cat = 25 - 45,Age_Cat = Greater than 45,Race = African-American,Race = Asian,Race = Caucasian,Race = Hispanic,Race = Native American,Race = Other,C_Charge_Degree = F,C_Charge_Degree = M,Priors_Count,Time_Served,Status
0,1,0,0,1,0,0,1,0,0,0,0,1,4,0,1
0,1,0,0,1,0,0,0,0,0,1,1,0,12,1,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,1,0,0,0,1,7,37,1
0,1,0,1,0,0,0,0,0,0,1,0,1,2,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,6,52,1
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,10,127,0
0,1,0,1,0,1,0,0,0,0,0,1,0,5,2,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,129,0
0,1,0,0,1,1,0,0,0,0,0,0,1,4,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,4,5,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,15,1
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,6,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,6,4,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,1,1,0,1,5,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,0,1,0,0,1,0,20,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,14,1,0
0,1,1,0,0,0,0,1,0,0,0,0,1,9,10,0
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,5,1,0
0,1,0,1,0,0,0,0,1,0,0,0,1,2,4,0
0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,8,1,1
0,1,0,0,1,1,0,0,0,0,0,1,0,6,144,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,1,1
1,0,0,0,1,0,0,0,0,0,1,1,0,0,17,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,3,0
0,1,1,0,0,1,0,0,0,0,0,1,0,3,0,0
0,1,0,0,1,0,0,1,0,0,0,0,1,1,5,1
0,1,1,0,0,1,0,0,0,0,0,1,0,3,7,0
0,1,0,0,1,1,0,0,0,0,0,0,1,3,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,9,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,6,1
0,1,0,1,0,1,0,0,0,0,0,1,0,16,1,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,12,0
0,1,0,1,0,0,0,1,0,0,0,1,0,5,0,1
0,1,1,0,0,0,0,0,1,0,0,1,0,8,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,5,64,0
0,1,0,1,0,0,0,1,0,0,0,0,1,11,180,1
1,0,0,1,0,1,0,0,0,0,0,1,0,6,1,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,15,0,1
0,1,0,1,0,0,0,0,1,0,0,1,0,4,0,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,1,0,0,0,1,0,0,1,0,1,7,1
1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,5,1,0
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,5,1,0
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0,0,0,0,1,0,0,0,0,1,1,9,1
0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,3,19,0
0,1,0,1,0,1,0,0,0,0,0,0,1,3,6,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,11,0,0
1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,0,0,0,1,0,0,0,1,1,39,0
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,6,34,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,2,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,5,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,4,31,0
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,2,25,0
0,1,0,1,0,1,0,0,0,0,0,1,0,10,0,1
0,1,0,0,1,1,0,0,0,0,0,0,1,9,3,0
1,0,1,0,0,0,0,1,0,0,0,1,0,3,5,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,7,1
1,0,1,0,0,0,0,1,0,0,0,1,0,2,22,0
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,15,1,0
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,4,2,0
0,1,0,1,0,0,0,1,0,0,0,1,0,3,1,0
0,1,0,1,0,0,0,1,0,0,0,0,1,5,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,3,9,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,18,0,0
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,16,1
1,0,0,0,1,1,0,0,0,0,0,1,0,4,1,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,8,1,0
1,0,0,1,0,1,0,0,0,0,0,1,0,10,0,1
1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,4,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,13,2,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,23,55,0
0,1,0,0,1,1,0,0,0,0,0,1,0,20,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,3,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,1,79,0
0,1,1,0,0,0,0,0,1,0,0,0,1,2,19,0
0,1,0,0,1,1,0,0,0,0,0,0,1,2,5,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,11,1,1
0,1,0,1,0,0,0,0,0,0,1,0,1,4,0,0
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1,0,2,29,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,17,6,0
0,1,1,0,0,1,0,0,0,0,0,1,0,3,323,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1,0,0,1,0,0,0,1,0,0,0,1,0,15,3,0
0,1,0,1,0,0,0,0,1,0,0,1,0,7,0,0
0,1,1,0,0,1,0,0,0,0,0,0,1,2,80,0
0,1,0,1,0,1,0,0,0,0,0,1,0,3,0,1
0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,3,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,5,6,1
0,1,0,1,0,1,0,0,0,0,0,0,1,4,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,14,1,0
0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,3,1,0
0,1,0,0,1,0,0,1,0,0,0,1,0,2,2,0
0,1,0,0,1,1,0,0,0,0,0,1,0,20,33,0
0,1,0,1,0,1,0,0,0,0,0,0,1,2,6,1
0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,6,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,10,5,0
0,1,0,1,0,1,0,0,0,0,0,1,0,10,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1,0,0,0,1,0,0,1,0,0,0,1,0,9,384,0
0,1,0,0,1,0,0,1,0,0,0,1,0,1,6,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1,0,2,19,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,0,0,1,1,0,0,0,0,0,1,0,18,248,0
0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,16,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1,0,0,0,0,0,1,0,0,1,0,1,6,1
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,0,1,0,0,1,0,0,0,0,1,0,3,1
0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,0
1,0,0,1,0,1,0,0,0,0,0,1,0,4,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,2,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,6,8,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,11,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,10,2,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1
0,1,0,1,0,0,0,0,0,0,1,1,0,0,7,1
0,1,0,1,0,0,0,1,0,0,0,1,0,22,3,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,7,0,0
1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,8,24,1
0,1,0,1,0,1,0,0,0,0,0,0,1,10,40,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,37,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,7,0
1,0,0,1,0,1,0,0,0,0,0,1,0,3,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,2,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,4,83,0
1,0,0,0,1,1,0,0,0,0,0,1,0,19,30,0
0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1,0,1,0,0,0,0,1,0,0,0,1,0,1,17,0
1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,0,0,0,0,1,0,0,1,3,0,1
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,5,22,0
0,1,0,1,0,1,0,0,0,0,0,1,0,6,6,1
0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,4,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,1,3,1
0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,8,0,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,4,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,4,2,1
0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
0,1,1,0,0,0,0,1,0,0,0,1,0,2,5,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0
0,1,0,0,1,1,0,0,0,0,0,1,0,11,140,1
0,1,0,0,1,0,0,1,0,0,0,1,0,0,11,1
0,1,0,1,0,0,0,0,0,0,1,1,0,0,5,1
1,0,0,1,0,1,0,0,0,0,0,1,0,3,28,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,5,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,4,0
0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,22,0,0
1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,1,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,17,4,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,7,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,8,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,14,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,5,5,0
0,1,0,1,0,1,0,0,0,0,0,1,0,16,17,1
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,3,2,0
1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1
0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,13,5,0
0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1
0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,20,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,25,6,0
0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0
0,1,0,0,1,1,0,0,0,0,0,0,1,9,38,0
0,1,0,1,0,0,0,1,0,0,0,1,0,5,35,0
0,1,0,0,1,1,0,0,0,0,0,0,1,4,27,0
0,1,0,1,0,1,0,0,0,0,0,0,1,4,1,1
0,1,0,0,1,0,0,1,0,0,0,0,1,4,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,5,0
0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,6,20,0
0,1,0,1,0,0,0,0,0,0,1,1,0,3,1,1
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1,0,1,0,0,0,1,0,0,0,0,1,4,293,0
1,0,0,1,0,0,0,1,0,0,0,0,1,1,10,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,0
0,1,1,0,0,0,0,1,0,0,0,1,0,3,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,4,1,0
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,5,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
0,1,1,0,0,1,0,0,0,0,0,0,1,7,1,1
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,9,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,5,1,0
1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,9,0
0,1,0,1,0,1,0,0,0,0,0,0,1,25,117,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,13,1,0
0,1,0,0,1,0,0,0,0,0,1,1,0,0,5,1
1,0,0,1,0,1,0,0,0,0,0,1,0,4,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,22,1
1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1
0,1,1,0,0,1,0,0,0,0,0,1,0,3,33,1
1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,1,19,0
0,1,0,1,0,0,0,1,0,0,0,1,0,3,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,6,135,0
0,1,0,1,0,0,0,0,0,0,1,1,0,4,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,2,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
0,1,1,0,0,0,0,0,1,0,0,1,0,3,97,0
0,1,0,0,1,1,0,0,0,0,0,1,0,3,1,1
0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,4,108,1
1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,0,1,0,0,0,0,0,1,0,1,179,1
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,9,11,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,27,0
0,1,0,0,1,0,0,1,0,0,0,1,0,1,3,0
0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1
1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,3,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,3,2,0
0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,0
0,1,0,0,1,0,0,0,1,0,0,0,1,0,3,0
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,1,0,0,0,0,1,3,45,1
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,1,0,0,0,0,1,0,0,1,0,1,8,1
0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,6,35,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,2,9,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,3,1
0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,0
1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
0,1,0,0,1,1,0,0,0,0,0,1,0,3,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,19,14,0
0,1,0,0,1,1,0,0,0,0,0,0,1,3,220,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,1
0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,10,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,3,1
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1
0,1,0,0,1,0,0,0,1,0,0,1,0,1,128,1
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,14,2,0
0,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,5,3,0
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,108,1
0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,6,2,0
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0
0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,7,78,0
0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,5,1,1
0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,1
1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,10,1,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,2,6,0
0,1,0,1,0,0,0,0,1,0,0,0,1,1,7,1
0,1,0,1,0,1,0,0,0,0,0,0,1,5,19,0
0,1,0,1,0,1,0,0,0,0,0,1,0,10,23,0
0,1,0,0,1,1,0,0,0,0,0,0,1,4,78,0
0,1,1,0,0,0,0,1,0,0,0,0,1,2,13,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,0,1,1,0,0,0,0,0,0,1,6,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,1
1,0,1,0,0,1,0,0,0,0,0,0,1,6,17,1
0,1,0,1,0,1,0,0,0,0,0,0,1,1,9,1
0,1,0,1,0,0,0,1,0,0,0,1,0,8,0,0
0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,4,1,0
1,0,0,1,0,1,0,0,0,0,0,1,0,3,26,1
0,1,1,0,0,1,0,0,0,0,0,1,0,2,6,0
0,1,0,1,0,0,0,1,0,0,0,1,0,8,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,6,39,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,1,0,0,0,1,0,0,1,0,2,47,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,6,2,0
0,1,0,0,1,1,0,0,0,0,0,0,1,17,0,1
0,1,0,0,1,0,0,0,1,0,0,1,0,20,2,0
0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1
0,1,1,0,0,1,0,0,0,0,0,0,1,2,5,1
0,1,0,1,0,1,0,0,0,0,0,1,0,5,0,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,4,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,37,1
0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,6,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,58,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,17,2,0
0,1,0,1,0,1,0,0,0,0,0,0,1,11,2,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
